"","main_data.Enter_a_date","main_data.Country","main_data.Organization_Name","main_data.Site_ID","main_data.Timeframe","main_data.OtherTime","main_data.SiteType","main_data.Start_Time","main_data.End_Time","main_data.Plot_ID","main_data.Plot_Type","main_data.SiteSize","main_data.ControlSize","main_data.Plot_Permanence","main_data.Strata_Number","main_data.Resampling1","main_data.TreesPresent","main_data.PlantingPattern","main_data.Coordinate_System_Used","main_data.Northeast_Corner_of_30m_x_30m_Plot","main_data.NE_Photo","main_data.NE_Photo_Small_Site","main_data.Southeast_Corner_of_30m_x_30m_Plot","main_data.SE_Photo","main_data.SE_Photo_SmallSites","main_data.Southwest_Corner_of_30m_x_30m_Plot","main_data.SW_Photo","main_data.SW_Photo_SmallSites","main_data.Northwest_Corner_of_30m_x_30m_Plot","main_data.NW_Photo","main_data.NW_Photo_SmallSites","main_data.Centroid_of_3m_x_3m_Subplot2","main_data.Centroid_of_3m_x_3m_Subplot1","main_data.Centroid_of_3m_x_3m_Subplot","main_data.Photos","main_data.Photos4","main_data.Northeast_Corner_of_10m_x_10m_Plot","main_data.Southeast_Corner_of_10m_x_10m_Plot","main_data.Southwest_Corner_of_10m_x_10m_Plot","main_data.Northwest_Corner_of_10m_x_10m_Plot","main_data.Notes5","main_data.Notes11","main_data.Description_of_subpl_ithin_30m_x_30m_plot1","main_data.Additional_Photos_Optional1","main_data.Notes21","main_data.Resampling2","main_data.LittleTreesPresent","main_data.Notes17","main_data.Description_of_subpl_ithin_30m_x_30m_plot2","main_data.Additional_Photos_Optional3","main_data.Notes14","main_data.TinyTrees","main_data.File","main_data.X_index","main_data.X_id","main_data.uuid","main_data.X__version__","main_data.instanceID","main_data.X_xform_id_string","main_data.X_uuid","main_data.X_status","main_data.X_submission_time","main_data.X_submitted_by","main_data.Corner_Photo_Taken_From1_001","main_data.Photo_of_AB_Sightline2","main_data.Photo_of_AC_Sightline2","main_data.Photo_of_AD_Sightline2","main_data.Photo_of_AB_Sightline1","main_data.Photo_of_AC_Sightline1","main_data.Photo_of_AD_Sightline1","main_data.Corner_Photo_Taken_From1","main_data.rootUuid","main_data.deprecatedID"
"65",2023-02-21,"Mexico","Café Capitan","878","Y0",NA,"Restoration","13:55:00.000-06:00","14:55:00.000-06:00","878-2","Restoration","Yes",NA,"Permanent",NA,"0",NA,"3x4","UTM","15.6140966 -92.6072878 1595.873291015625 4.973","1677009579074.jpg",NA,"15.614061 -92.60757 1598.6513671875 4.99","1677009709775.jpg",NA,"15.6142878 -92.6077056 1605.22119140625 4.853","1677009965201.jpg",NA,"15.6143316 -92.6073191 1620.993408203125 4.779","1677010355123.jpg",NA,"15.6140748 -92.6074579 1638.81640625 4.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dentro de la parcela se encuentra una dona de amortiguamiento en una cañada","0",NA,NA,"La subparcela se encuentra del lado noreste",NA,NA,"No",NA,65,228159634,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:229c5b24-7b85-44af-99b8-3bd34fe772bc","axhiGJQ8JzwkTYcgDTroJu","229c5b24-7b85-44af-99b8-3bd34fe772bc","submitted_via_web",2023-03-27 18:14:43,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",2023-02-21,"Mexico","Café Capitan","878","Y0",NA,"Restoration","14:33:00.000-06:00","15:33:00.000-06:00","878-3","Restoration","Yes",NA,"Permanent",NA,"0",NA,"3x4","UTM","15.6142388 -92.6075514 1642.822265625 4.918","1677011932194.jpg",NA,"15.6142606 -92.607852 1621.013671875 4.463","1677012334006.jpg",NA,"15.6145526 -92.6078796 1607.34326171875 4.858","1677012560631.jpg",NA,"15.6145454 -92.607841 1604.19580078125 4.849","1677012642316.jpg",NA,"15.6145432 -92.6078354 1604.316162109375 4.091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"Subparcela ubicada al centro de la parcela cerca del árbol de nispero",NA,NA,"No",NA,66,228160743,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:52ce80d0-6abd-4cc3-946a-dcac4bae838e","axhiGJQ8JzwkTYcgDTroJu","52ce80d0-6abd-4cc3-946a-dcac4bae838e","submitted_via_web",2023-03-27 18:20:16,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2022-10-20,"Philippines","CI Philippines","211","Y0",NA,"Restoration","09:08:00.000+08:00","11:00:00.000+08:00","Plot No. 003","Restoration","Yes",NA,"Permanent","Early secondary growth","0",NA,"Trees were planted with a 3m by 2m spacing","WGS 1984","10.174223 118.880558 60 3","C1_NE-9_40_31.JPG",NA,"10.173997 118.880555 56 3","C2_SE-9_43_28.JPG",NA,"10.173942 118.880267 59 3","C3_SW-9_49_12.JPG",NA,"10.174265 118.880278 57 3","recording corner's location-9_52_32.JPG",NA,"10.17409 118.880426 57 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"data collection-10_5_45.JPG",NA,"Yes",NA,67,228208377,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:b4e45fa9-18c8-4bb2-b546-f4534f5ec396","axhiGJQ8JzwkTYcgDTroJu","b4e45fa9-18c8-4bb2-b546-f4534f5ec396","submitted_via_web",2023-03-28 02:12:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2023-03-10,"Mexico","FONCET","295","Y0",NA,"Restoration","07:23:00.000-06:00","09:23:00.000-06:00","295-1","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 m por 3m","Geograficas","16.0569399 -93.366243 811.5 4.96","1678455096544.jpg",NA,"16.0564958 -93.3663245 777.5 4.7","1678455530265.jpg",NA,"16.0562614 -93.3662284 775.4 4.9","1678455764561.jpg",NA,"16.0564809 -93.3662104 775.5 4.82","1678455922629.jpg",NA,"16.0564815 -93.3662637 756.2 4.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"Esquina noreste a 10 m","1678458643077.jpg",NA,"Yes",NA,68,229302062,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:78ba3c9f-d423-4bfd-918f-b77f1f11aaac","axhiGJQ8JzwkTYcgDTroJu","78ba3c9f-d423-4bfd-918f-b77f1f11aaac","submitted_via_web",2023-03-31 21:10:26,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2023-03-10,"Mexico","FONCET","295","Y0",NA,"Restoration","09:57:00.000-06:00","09:57:00.000-06:00","295_2","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 m por 3 m","Geográficas","16.0554295 -93.365598 823.6 4.925","1678464291104.jpg",NA,"16.0552032 -93.3656944 824.0 4.979","1678464560043.jpg",NA,"16.0554121 -93.3660084 824.0 4.833","1678464702404.jpg",NA,"16.05542 -93.3660017 823.9 4.9","1678464755723.jpg",NA,"16.0553086 -93.3658671 806.8 4.752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"6 metros de la esquina suroeste","1678465836823.jpg",NA,"No",NA,69,229302073,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:fe3751e7-d1f2-48eb-9180-952d6062f074","axhiGJQ8JzwkTYcgDTroJu","fe3751e7-d1f2-48eb-9180-952d6062f074","submitted_via_web",2023-03-31 21:10:37,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2023-03-28,"Mexico","FONCET","Si","Y0",NA,"Restoration","07:30:00.000-06:00","08:31:00.000-06:00","295-3","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 por 3 metros","Geográfica","16.0557812 -93.367093 690.300048828125 1.578","1680010537550.jpg",NA,"16.0556467 -93.3674336 690.300048828125 1.081","1680010586942.jpg",NA,"16.0555367 -93.367422 690.300048828125 0.9","1680010629488.jpg",NA,"16.0555575 -93.3674283 690.300048828125 1.417","1680010675957.jpg",NA,"16.055583 -93.3672392 689.1000366210938 1.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"Si","A 12 metros de la esquina noroeste","1680011431689.jpg",NA,"No",NA,70,229302368,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:1f541394-12b9-4ead-a391-2fc81cc7a336","axhiGJQ8JzwkTYcgDTroJu","1f541394-12b9-4ead-a391-2fc81cc7a336","submitted_via_web",2023-03-31 21:13:06,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2023-03-28,"Mexico","FONCET","295","Y0",NA,"Restoration","08:09:00.000-06:00","09:09:00.000-06:00","295-4","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 por 3 metros","Geograficas","16.0546784 -93.3668741 918.671 1.004","1680013062725.jpg",NA,"16.0545812 -93.3669373 923.181 1.373","1680013128357.jpg",NA,"16.0545596 -93.3669519 683.800048828125 1.431","1680013199120.jpg",NA,"16.0546673 -93.3670196 683.800048828125 1.221","1680013268754.jpg",NA,"16.0545174 -93.3674541 690.300048828125 1.472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"A 10 metros de la esquina noroeste","1680013721689.jpg",NA,"Yes",NA,71,229302428,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:ab49137c-3f55-4931-a55b-0dbeee3548eb","axhiGJQ8JzwkTYcgDTroJu","ab49137c-3f55-4931-a55b-0dbeee3548eb","submitted_via_web",2023-03-31 21:13:34,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2023-03-28,"Mexico","FONCET","295","Y0",NA,"Restoration","08:44:00.000-06:00","09:44:00.000-06:00","295-5","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 por 3 metros","Geograficas","16.0540189 -93.3665806 690.300048828125 1.257","1680014773370.jpg",NA,"16.0540769 -93.3669289 914.905 2.91","1680014871637.jpg",NA,"16.054053 -93.3669823 690.300048828125 1.879","1680014930492.jpg",NA,"16.054121 -93.367057 690.300048828125 0.974","1680014989370.jpg",NA,"16.054481 -93.3669723 941.361 4.268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","0",NA,NA,"A 18 metros de la esquina noroeste","1680015584850.jpg",NA,"Yes",NA,72,229302486,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:b619e548-6076-4120-b845-5dea989537dd","axhiGJQ8JzwkTYcgDTroJu","b619e548-6076-4120-b845-5dea989537dd","submitted_via_web",2023-03-31 21:14:14,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2023-03-29,"Mexico","FONCET","295","Y0",NA,"Restoration","07:34:00.000-06:00","08:34:00.000-06:00","295-20","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 por 3 metros","Geograficas","16.0567926 -93.3650988 743.800048828125 2.385","1680097210251.jpg",NA,"16.0564815 -93.3653172 803.257 1.045","1680097377345.jpg",NA,"16.0564455 -93.3653905 740.146 2.027","1680097500715.jpg",NA,"16.0566619 -93.3653048 808.983 1.168","1680097636485.jpg",NA,"16.0565874 -93.3652432 807.261 2.841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"A 7 metros de la esquina suroeste","1680099409089.jpg",NA,"Yes",NA,73,229320308,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:810c3323-f830-4d02-85c4-9b6a02f86b91","axhiGJQ8JzwkTYcgDTroJu","810c3323-f830-4d02-85c4-9b6a02f86b91","submitted_via_web",2023-04-01 00:59:51,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2023-03-29,"Mexico","FONCET","295","Y0",NA,"Restoration","09:15:00.000-06:00","10:15:00.000-06:00","295-22","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 por 3 metros","Geográfica","16.055433 -93.3643214 818.226 0.941","1680103140324.jpg",NA,"16.0553326 -93.3642742 688.1000366210938 1.611","1680103312744.jpg",NA,"16.0554914 -93.3647965 688.1000366210938 1.135","1680103470218.jpg",NA,"16.055649 -93.3642587 688.1000366210938 0.856","1680103596014.jpg",NA,"16.0555765 -93.36441 877.285 0.688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","0",NA,NA,"A 7 metros de la esquina noroeste","1680104570985.jpg",NA,"Yes",NA,74,229320531,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:e7dbef06-5839-4c06-be32-336dc7da6e3e","axhiGJQ8JzwkTYcgDTroJu","e7dbef06-5839-4c06-be32-336dc7da6e3e","submitted_via_web",2023-04-01 01:02:46,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2023-03-29,"Mexico","FONCET","295","Y0",NA,"Restoration","11:03:00.000-06:00","12:03:00.000-06:00","295-26","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 por 3 metros","Geograficas","16.0536081 -93.3658535 690.300048828125 1.488","1680109941732.jpg",NA,"16.0541066 -93.3664674 690.300048828125 1.111","1680110120731.jpg",NA,"16.0544469 -93.3664957 690.300048828125 1.069","1680110198416.jpg",NA,"16.0539572 -93.3660431 690.300048828125 1.093","1680110288155.jpg",NA,"16.0540132 -93.366229 914.08 1.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","0",NA,"Si","A 6 metros de la esquina suroeste","1680111121434.jpg",NA,"Yes",NA,75,229320694,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:663e3fce-6efd-4dda-9ca1-2383ba14dfa9","axhiGJQ8JzwkTYcgDTroJu","663e3fce-6efd-4dda-9ca1-2383ba14dfa9","submitted_via_web",2023-04-01 01:05:38,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2023-03-28,"Mexico","FONCET","295","Y0",NA,"Restoration","11:07:00.000-06:00","12:07:00.000-06:00","295-8","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 por 3 metros","Geográfica","16.0518416 -93.3661251 934.498 3.323","1680023399561.jpg",NA,"16.0519695 -93.3662755 1001.437 2.24","1680023497447.jpg",NA,"16.0522381 -93.3665733 690.300048828125 1.036","1680023583383.jpg",NA,"16.0523756 -93.36649 690.300048828125 1.946","1680023661155.jpg",NA,"16.0521952 -93.3663915 1026.73 1.263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","0",NA,NA,"A 7 metros de la esquina suroeste","1680023982351.jpg",NA,"Yes",NA,76,229320895,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:b9411932-95d3-43d9-aa59-efb5948db3f0","axhiGJQ8JzwkTYcgDTroJu","b9411932-95d3-43d9-aa59-efb5948db3f0","submitted_via_web",2023-04-01 01:11:26,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2023-03-28,"Mexico","FONCET","295","Y0",NA,"Restoration","09:44:00.000-06:00","10:45:00.000-06:00","295-6","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 por 3 metros","Geográfica","16.0533556 -93.3664388 994.336 1.794","1680018455127.jpg",NA,"16.0532041 -93.3667209 924.138 3.9","1680018516570.jpg",NA,"16.0532607 -93.3667131 923.757 0.813","1680018596691.jpg",NA,"16.0533143 -93.3667473 921.379 0.74","1680018662709.jpg",NA,"16.0535226 -93.366845 917.429 1.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","0",NA,"Si","A 20 metros de la esquina suroeste","1680019201739.jpg",NA,"Yes",NA,77,229321374,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:a8cc4148-ca23-487e-8a5e-a1a8fa530415","axhiGJQ8JzwkTYcgDTroJu","a8cc4148-ca23-487e-8a5e-a1a8fa530415","submitted_via_web",2023-04-01 01:21:46,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",2023-03-28,"Mexico","FONCET","295","Y0",NA,"Restoration","10:17:00.000-06:00","11:17:00.000-06:00","295-7","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 por 3 metros","Geograficas","16.0526177 -93.3664361 995.169 1.848","1680020436878.jpg",NA,"16.0527313 -93.3667559 982.242 0.957","1680020512515.jpg",NA,"16.0529647 -93.3667627 950.469 1.13","1680020620161.jpg",NA,"16.0529013 -93.3665545 959.18 1.031","1680020708212.jpg",NA,"16.0528971 -93.3665177 963.186 1.268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","0",NA,"Si","A 15 metros de la esquina suroeste","1680020995629.jpg",NA,"Yes",NA,78,229321584,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:078050ed-2962-4fb6-b68d-0e0d2c225227","axhiGJQ8JzwkTYcgDTroJu","078050ed-2962-4fb6-b68d-0e0d2c225227","submitted_via_web",2023-04-01 01:27:00,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2023-03-28,"Mexico","FONCET","295","Y0",NA,"Restoration","12:14:00.000-06:00","13:14:00.000-06:00","295-9","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 por 3 metros","Geográfica","16.0505242 -93.3650784 1105.74 1.412","1680027516435.jpg",NA,"16.0505992 -93.3655723 690.300048828125 0.863","1680027629622.jpg",NA,"16.0507476 -93.3656676 690.300048828125 1.177","1680027682767.jpg",NA,"16.0507794 -93.3653086 1102.977 1.145","1680027805050.jpg",NA,"16.0506833 -93.365501 690.300048828125 1.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","0",NA,"Si","A 10 metros de la esquina sureste","1680028312204.jpg",NA,"Yes",NA,79,229321703,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:61480eef-12c6-49f8-8ad3-33d287ba2c56","axhiGJQ8JzwkTYcgDTroJu","61480eef-12c6-49f8-8ad3-33d287ba2c56","submitted_via_web",2023-04-01 01:29:46,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2023-03-28,"Mexico","FONCET","295","Y0",NA,"Restoration","13:01:00.000-06:00","14:02:00.000-06:00","295-10","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 por 3 metros","Geográfica","16.0516629 -93.3640167 1068.271 1.646","1680030364540.jpg",NA,"16.0514102 -93.3638173 1131.412 1.74","1680030592101.jpg",NA,"16.0514934 -93.3642937 1064.406 1.257","1680030709299.jpg",NA,"16.0516989 -93.3641785 1049.531 0.932","1680030822423.jpg",NA,"16.0516325 -93.3640932 1051.165 1.314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","0",NA,"Si","A 8 metros de la esquina noreste","1680031062788.jpg",NA,"No",NA,80,229321864,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:0b119717-23a8-41af-901d-39d339fe4bdc","axhiGJQ8JzwkTYcgDTroJu","0b119717-23a8-41af-901d-39d339fe4bdc","submitted_via_web",2023-04-01 01:32:33,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",2023-03-28,"Mexico","FONCET","295","Y0",NA,"Restoration","13:33:00.000-06:00","14:33:00.000-06:00","295-18","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 por 3 metros","Geograficas","16.0525281 -93.3643548 1031.105 1.237","1680032135012.jpg",NA,"16.0523663 -93.3643438 1029.028 1.122","1680032296918.jpg",NA,"16.0524912 -93.364718 1012.838 2.52","1680032421500.jpg",NA,"16.0527152 -93.3645178 1003.145 1.358","1680032532903.jpg",NA,"16.0527397 -93.3643734 983.097 1.364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","0",NA,"Si","A 8 metros de la esquina noreste","1680032853516.jpg",NA,"Yes",NA,81,229321982,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:1e155248-5db4-4383-b816-deaeb00741e2","axhiGJQ8JzwkTYcgDTroJu","1e155248-5db4-4383-b816-deaeb00741e2","submitted_via_web",2023-04-01 01:35:26,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2023-03-29,"Mexico","FONCET","295","Y0",NA,"Restoration","10:16:00.000-06:00","11:16:00.000-06:00","295-25","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 por 3 metros","Geograficas","16.0540561 -93.3656045 897.829 0.971","1680106860834.jpg",NA,"16.0537779 -93.3657745 869.601 0.952","1680107036587.jpg",NA,"16.0541805 -93.3656327 1003.282 1.175","1680107227832.jpg",NA,"16.054348 -93.3653686 843.636 1.07","1680107507405.jpg",NA,"16.0539769 -93.3655978 875.264 1.478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"Si","A 10 metros de la esquina noreste","1680108653938.jpg",NA,"Yes",NA,82,229322068,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:d481ef73-bd61-4132-9336-e0b539f79202","axhiGJQ8JzwkTYcgDTroJu","d481ef73-bd61-4132-9336-e0b539f79202","submitted_via_web",2023-04-01 01:37:39,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",2023-03-28,"Mexico","FONCET","295","Y0",NA,"Restoration","07:50:00.000-06:00","08:51:00.000-06:00","295-11","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 m por 3 m","Geográficas","16.0560731 -93.3653632 814.8 4.8","1680011762337.jpg",NA,"16.0558181 -93.3652102 814.1 4.833","1680011839093.jpg",NA,"16.0557618 -93.3655727 683.800048828125 4.876","1680011943997.jpg",NA,"16.0560109 -93.3655824 683.800048828125 5.0","1680012023546.jpg",NA,"16.0560204 -93.365546 683.800048828125 4.766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"Se encuentra a 10 metros de la esquía noroeste","1680014034129.jpg",NA,"Yes",NA,83,229325338,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:ec49487f-198f-4501-88f8-5bf2cfb43a1f","axhiGJQ8JzwkTYcgDTroJu","ec49487f-198f-4501-88f8-5bf2cfb43a1f","submitted_via_web",2023-04-01 02:35:32,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",2023-03-28,"Mexico","FONCET","295","Y0",NA,"Restoration","08:58:00.000-06:00","09:58:00.000-06:00","295-12","Restoration","Yes",NA,"Permanent","Planeación tradicional no comercial","0",NA,"3 m por 3 m","Geográficas","16.055665 -93.3651337 683.800048828125 4.516","1680015703532.jpg",NA,"16.0552935 -93.3651196 683.800048828125 4.166","1680015799046.jpg",NA,"16.0552951 -93.3651237 683.800048828125 3.9","1680015858980.jpg",NA,"16.0553533 -93.3651683 683.800048828125 4.5","1680015914155.jpg",NA,"16.0552014 -93.3649021 683.800048828125 4.946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"A 15 metros de la esquina sureste","1680016952157.jpg",NA,"No",NA,84,229325609,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:03e28607-63aa-4a8a-8b7d-572acbd031b9","axhiGJQ8JzwkTYcgDTroJu","03e28607-63aa-4a8a-8b7d-572acbd031b9","submitted_via_web",2023-04-01 02:39:32,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2023-03-28,"Mexico","FONCET","295","Y0",NA,"Restoration","10:01:00.000-06:00","11:01:00.000-06:00","295-13","Restoration","Yes",NA,"Permanent","Planeación  tradicional no comercial","0",NA,"3 m por 3 m","Geográficas","16.0549058 -93.3648714 842.6 4.5","1680019441801.jpg",NA,"16.0545216 -93.3648654 683.800048828125 3.95","1680019568352.jpg",NA,"16.054511 -93.3648632 683.800048828125 3.2","1680019626797.jpg",NA,"16.0549695 -93.3651566 683.800048828125 4.65","1680019739331.jpg",NA,"16.054829 -93.3648495 688.1000366210938 4.671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"A 8 metros de la esquina noroeste","1680020741161.jpg",NA,"Yes",NA,85,229325806,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:a3167744-889f-4192-849a-0822ff3aaa2d","axhiGJQ8JzwkTYcgDTroJu","a3167744-889f-4192-849a-0822ff3aaa2d","submitted_via_web",2023-04-01 02:43:22,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2023-03-28,"Mexico","FONCET","295","Y0",NA,"Restoration","11:03:00.000-06:00","12:03:00.000-06:00","295-14","Restoration","Yes",NA,"Permanent","Plantación  tradicional no comercial","0",NA,"3 metros por 3 metros","Geográfica","16.0549006 -93.3644029 690.300048828125 4.76","1680023297799.jpg",NA,"16.054273 -93.3646555 690.300048828125 4.766","1680023482513.jpg",NA,"16.0544989 -93.36496 690.300048828125 4.988","1680023571008.jpg",NA,"16.0545566 -93.365033 690.300048828125 4.783","1680023696099.jpg",NA,"16.054292 -93.3649617 690.300048828125 4.383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"A 10 metros de la esquina nor oeste","1680024141233.jpg",NA,"Yes",NA,86,229325946,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:a9276a33-cf60-41dd-bc21-79de5d9829f7","axhiGJQ8JzwkTYcgDTroJu","a9276a33-cf60-41dd-bc21-79de5d9829f7","submitted_via_web",2023-04-01 02:46:15,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",2023-03-28,"Mexico","FONCET","295","Y0",NA,"Restoration","11:54:00.000-06:00","12:54:00.000-06:00","295-15","Restoration","Yes",NA,"Permanent","Plantación tradicional no comercial","0",NA,"3 m por 3 m","Geográficas","16.0536271 -93.3647471 962.2 3.883","1680026165393.jpg",NA,"16.053275 -93.3646015 963.4 4.25","1680026310719.jpg",NA,"16.0531289 -93.3647586 961.3 3.714","1680026420852.jpg",NA,"16.053406 -93.3649511 685.1000366210938 4.171","1680026530045.jpg",NA,"16.0533093 -93.3646267 682.9000244140625 4.371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"A 6 metros de la esquina sureste","1680027313376.jpg",NA,"No",NA,87,229326124,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:10ef0507-f0ef-477b-a621-8625308d67de","axhiGJQ8JzwkTYcgDTroJu","10ef0507-f0ef-477b-a621-8625308d67de","submitted_via_web",2023-04-01 02:49:42,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
