"","main_data.Data_Collection_Form_ites_sub_protocol_4","main_data.This_note_can_be_read_out_loud","main_data.Diagram","main_data.Enter_a_date","main_data.Country","main_data.Organization_Name","main_data.Site_ID","main_data.Timeframe","main_data.OtherTime","main_data.SiteType","main_data.Start_Time","main_data.End_Time","main_data.Plot_ID","main_data.Plot_Type","main_data.SiteSize","main_data.ControlSize","main_data.Plot_Permanence","main_data.Strata_Number","main_data.Resampling1","main_data.TreesPresent","main_data.PlantingPattern","main_data.Coordinate_System_Used","main_data.Northeast_Corner_of_30m_x_30m_Plot","main_data.Northeast_Corner_of_30m_x_30m_Plot_latitude","main_data.Northeast_Corner_of_30m_x_30m_Plot_longitude","main_data.Northeast_Corner_of_30m_x_30m_Plot_altitude","main_data.Northeast_Corner_of_30m_x_30m_Plot_precision","main_data.Northeast_Corner_of_30m_x_30m_Plot_wkt","main_data.NE_Photo","main_data.Southeast_Corner_of_30m_x_30m_Plot","main_data.Southeast_Corner_of_30m_x_30m_Plot_latitude","main_data.Southeast_Corner_of_30m_x_30m_Plot_longitude","main_data.Southeast_Corner_of_30m_x_30m_Plot_altitude","main_data.Southeast_Corner_of_30m_x_30m_Plot_precision","main_data.Southeast_Corner_of_30m_x_30m_Plot_wkt","main_data.SE_Photo","main_data.Southwest_Corner_of_30m_x_30m_Plot","main_data.Southwest_Corner_of_30m_x_30m_Plot_latitude","main_data.Southwest_Corner_of_30m_x_30m_Plot_longitude","main_data.Southwest_Corner_of_30m_x_30m_Plot_altitude","main_data.Southwest_Corner_of_30m_x_30m_Plot_precision","main_data.Southwest_Corner_of_30m_x_30m_Plot_wkt","main_data.SW_Photo","main_data.Northwest_Corner_of_30m_x_30m_Plot","main_data.Northwest_Corner_of_30m_x_30m_Plot_latitude","main_data.Northwest_Corner_of_30m_x_30m_Plot_longitude","main_data.Northwest_Corner_of_30m_x_30m_Plot_altitude","main_data.Northwest_Corner_of_30m_x_30m_Plot_precision","main_data.Northwest_Corner_of_30m_x_30m_Plot_wkt","main_data.NW_Photo","main_data.Centroid_of_3m_x_3m_Subplot","main_data.Centroid_of_3m_x_3m_Subplot_latitude","main_data.Centroid_of_3m_x_3m_Subplot_longitude","main_data.Centroid_of_3m_x_3m_Subplot_altitude","main_data.Centroid_of_3m_x_3m_Subplot_precision","main_data.Centroid_of_3m_x_3m_Subplot_wkt","main_data.Photos","main_data.Northeast_Corner_of_10m_x_10m_Plot","main_data.Northeast_Corner_of_10m_x_10m_Plot_latitude","main_data.Northeast_Corner_of_10m_x_10m_Plot_longitude","main_data.Northeast_Corner_of_10m_x_10m_Plot_altitude","main_data.Northeast_Corner_of_10m_x_10m_Plot_precision","main_data.Northeast_Corner_of_10m_x_10m_Plot_wkt","main_data.NE_Photo_Small_Site","main_data.Southeast_Corner_of_10m_x_10m_Plot","main_data.Southeast_Corner_of_10m_x_10m_Plot_latitude","main_data.Southeast_Corner_of_10m_x_10m_Plot_longitude","main_data.Southeast_Corner_of_10m_x_10m_Plot_altitude","main_data.Southeast_Corner_of_10m_x_10m_Plot_precision","main_data.Southeast_Corner_of_10m_x_10m_Plot_wkt","main_data.SE_Photo_SmallSites","main_data.Southwest_Corner_of_10m_x_10m_Plot","main_data.Southwest_Corner_of_10m_x_10m_Plot_latitude","main_data.Southwest_Corner_of_10m_x_10m_Plot_longitude","main_data.Southwest_Corner_of_10m_x_10m_Plot_altitude","main_data.Southwest_Corner_of_10m_x_10m_Plot_precision","main_data.Southwest_Corner_of_10m_x_10m_Plot_wkt","main_data.SW_Photo_SmallSites","main_data.Northwest_Corner_of_10m_x_10m_Plot","main_data.Northwest_Corner_of_10m_x_10m_Plot_latitude","main_data.Northwest_Corner_of_10m_x_10m_Plot_longitude","main_data.Northwest_Corner_of_10m_x_10m_Plot_altitude","main_data.Northwest_Corner_of_10m_x_10m_Plot_precision","main_data.Northwest_Corner_of_10m_x_10m_Plot_wkt","main_data.NW_Photo_SmallSites","main_data.X_index","main_data.X_id","main_data.uuid","main_data.X__version__","main_data.instanceID","main_data.X_xform_id_string","main_data.X_uuid","main_data.X_status","main_data.X_submission_time","main_data.X_validation_status","main_data.X_submitted_by","main_data.Corner_Photo_Taken_From1_001","main_data.Photo_of_AB_Sightline2","main_data.Photo_of_AC_Sightline2","main_data.Photo_of_AD_Sightline2","main_data.Resampling2","main_data.Centroid_of_3m_x_3m_Subplot2_latitude","main_data.Centroid_of_3m_x_3m_Subplot2_longitude","main_data.Centroid_of_3m_x_3m_Subplot2_altitude","main_data.Centroid_of_3m_x_3m_Subplot2_precision","main_data.Centroid_of_3m_x_3m_Subplot2","main_data.Description_of_subpl_ithin_30m_x_30m_plot2","main_data.Additional_Photos_Optional3","main_data.Notes17","main_data.Photo_of_AB_Sightline1","main_data.Photo_of_AC_Sightline1","main_data.Photo_of_AD_Sightline1","main_data.Centroid_of_3m_x_3m_Subplot1_latitude","main_data.Centroid_of_3m_x_3m_Subplot1_longitude","main_data.Centroid_of_3m_x_3m_Subplot1_altitude","main_data.Centroid_of_3m_x_3m_Subplot1_precision","main_data.Centroid_of_3m_x_3m_Subplot1","main_data.Corner_Photo_Taken_From1","main_data.Notes21","main_data.rootUuid","main_data.deprecatedID","main_data.TinyTrees","main_data.Notes5","main_data.Notes11","main_data.Description_of_subpl_ithin_30m_x_30m_plot1","main_data.LittleTreesPresent","main_data.Notes14","main_data.Photos4","main_data.Additional_Photos_Optional1","main_data.Centroid_of_3m_x_3m_Subplot2_wkt","main_data.Centroid_of_3m_x_3m_Subplot1_wkt"
"1071",NA,NA,NA,2023-07-03,"Madagascar","Taotsara","S0108","Y0",NA,"Restoration","10:44:00.000+03:00","11:20:00.000+03:00","S0108MP66","Restoration","Yes",NA,"Permanent","Agroforesterie","2","Yes","10*10","Wgs84","-17.7501226 48.6090602 1001.994 2.484",-17.7501226,48.6090602,1001.994,2.484,"POINT (48.6090602 -17.7501226 1001.994)","1688370372452.jpg","-17.7501934 48.6090599 1011.718 3.9",-17.7501934,48.6090599,1011.718,3.9,"POINT (48.6090599 -17.7501934 1011.718)","1688370596922.jpg","-17.7503377 48.6090615 995.207 3.9",-17.7503377,48.6090615,995.207,3.9,"POINT (48.6090615 -17.7503377 995.207)","1688370893312.jpg","-17.7503148 48.6087769 1002.775 3.9",-17.7503148,48.6087769,1002.775,3.9,"POINT (48.6087769 -17.7503148 1002.775)","1688371124960.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1071,253537174,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:0a7c456d-1dd2-4185-9c3d-c4a307ed21e6","axhiGJQ8JzwkTYcgDTroJu","0a7c456d-1dd2-4185-9c3d-c4a307ed21e6","submitted_via_web",2023-07-17 17:47:33,NA,"ihillman",NA,NA,NA,NA,"1",-17.7503295,48.6087806,1003.139,3.9,"-17.7503295 48.6087806 1003.139 3.9","10m du côté Sud est
7m perpendiculairement vers le côté opposé",NA,"Y a pas d'arbre ayant un DHP de 1 à 9,9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"POINT (48.6087806 -17.7503295 1003.139)",NA
"1072",NA,NA,NA,2023-07-03,"Madagascar","Taotsara","S0108","Y0",NA,"Restoration","11:12:00.000+03:00","11:32:00.000+03:00","S0108MP67","Restoration","Yes",NA,"Permanent","Agroforesterie","2","Yes","7*7","Wgs84","-17.7493604 48.6089637 996.021 3.9",-17.7493604,48.6089637,996.021,3.9,"POINT (48.6089637 -17.7493604 996.021)","1688372095989.jpg","-17.7493766 48.6089899 996.678 3.9",-17.7493766,48.6089899,996.678,3.9,"POINT (48.6089899 -17.7493766 996.678)","1688372228446.jpg","-17.7493948 48.6089909 996.296 3.9",-17.7493948,48.6089909,996.296,3.9,"POINT (48.6089909 -17.7493948 996.296)","1688372371832.jpg","-17.7493579 48.6089326 995.473 3.9",-17.7493579,48.6089326,995.473,3.9,"POINT (48.6089326 -17.7493579 995.473)","1688372626372.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1072,253537774,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:087206e1-3427-40a0-98e1-375db2496fdd","axhiGJQ8JzwkTYcgDTroJu","087206e1-3427-40a0-98e1-375db2496fdd","submitted_via_web",2023-07-17 17:49:21,NA,"ihillman",NA,NA,NA,NA,"0",-17.7493668,48.6089316,995.063,3.9,"-17.7493668 48.6089316 995.063 3.9","10m du côté nord est 
7m perpendiculairement vers le côté opposé",NA,"Y a pas d'arbre ayant un DHP de 1 à 9, 9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y a pas d'arbre ayant un DHP de>10",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"POINT (48.6089316 -17.7493668 995.063)",NA
"1073",NA,NA,NA,2023-07-04,"Madagascar","Taotsara","S0093","Y0",NA,"Restoration","10:09:00.000+03:00","11:13:00.000+03:00","S0093mp1","Restoration","Yes",NA,"Permanent","Agroforesterie","2","Yes","6*6","WGS84","-17.7541533 48.6506883 1000.4 5.0",-17.7541533,48.6506883,1000.4,5,"POINT (48.6506883 -17.7541533 1000.4)","1688454967132.jpg","-17.7544135 48.6507575 1001.2 4.38",-17.7544135,48.6507575,1001.2,4.38,"POINT (48.6507575 -17.7544135 1001.2)","1688455087239.jpg","-17.7543751 48.6503797 1000.8 4.58",-17.7543751,48.6503797,1000.8,4.58,"POINT (48.6503797 -17.7543751 1000.8)","1688455231595.jpg","-17.7541352 48.650415 1000.9 4.48",-17.7541352,48.650415,1000.9,4.48,"POINT (48.650415 -17.7541352 1000.9)","1688455432679.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1073,253537979,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:c59ff74f-89ef-4a1b-82c2-a5f546fb0020","axhiGJQ8JzwkTYcgDTroJu","c59ff74f-89ef-4a1b-82c2-a5f546fb0020","submitted_via_web",2023-07-17 17:49:59,NA,"ihillman",NA,NA,NA,NA,"2",-17.7542965,48.6504887,1003,4.966,"-17.7542965 48.6504887 1003.0 4.966","A partir de l'angle SW, parcourez 10m vers l'angle NE, puis 7m perpendiculaire avec le côté opposé","1688456949382.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,"Yes",NA,NA,NA,"POINT (48.6504887 -17.7542965 1003.0)",NA
"1074",NA,NA,NA,2023-07-03,"Madagascar","Taotsara","S0108","Y0",NA,"Restoration","11:40:00.000+03:00","12:20:00.000+03:00","S0108MP68","Restoration","Yes",NA,"Permanent","Agroforesterie","2","Yes","7*7","Wgs84","-17.7503169 48.6082935 994.855 4.988",-17.7503169,48.6082935,994.855,4.988,"POINT (48.6082935 -17.7503169 994.855)","1688373898219.jpg","-17.7504698 48.6084193 996.018 3.9",-17.7504698,48.6084193,996.018,3.9,"POINT (48.6084193 -17.7504698 996.018)","1688374093216.jpg","-17.7504695 48.6083588 995.869 3.9",-17.7504695,48.6083588,995.869,3.9,"POINT (48.6083588 -17.7504695 995.869)","1688374372310.jpg","-17.7504362 48.6083975 996.556 3.9",-17.7504362,48.6083975,996.556,3.9,"POINT (48.6083975 -17.7504362 996.556)","1688374417543.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1074,253538196,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:b2dd385a-5ebe-4607-a979-f5cc2767d91d","axhiGJQ8JzwkTYcgDTroJu","b2dd385a-5ebe-4607-a979-f5cc2767d91d","submitted_via_web",2023-07-17 17:50:41,NA,"ihillman",NA,NA,NA,NA,"2",-17.7504213,48.6083291,994.747,3.9,"-17.7504213 48.6083291 994.747 3.9","10m du côté Sud est
7m perpendiculairement vers le côté opposé",NA,"Y a pas d'arbre ayant un DHP de 1 à 9,9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,"Yes",NA,NA,NA,"Yes",NA,NA,NA,"POINT (48.6083291 -17.7504213 994.747)",NA
"1075",NA,NA,NA,2023-07-04,"Madagascar","Taotsara","S0093","Y0",NA,"Restoration","11:23:00.000+03:00","12:37:00.000+03:00","S0093mp2","Restoration","Yes",NA,"Permanent","Agroforesterie","2","Yes","10*10","WGS84","-17.7546874 48.6497168 996.8 4.66",-17.7546874,48.6497168,996.8,4.66,"POINT (48.6497168 -17.7546874 996.8)","1688458122594.jpg","-17.7547728 48.6497956 997.3 5.0",-17.7547728,48.6497956,997.3,5,"POINT (48.6497956 -17.7547728 997.3)","1688458158506.jpg","-17.7548381 48.6495986 997.1 4.96",-17.7548381,48.6495986,997.1,4.96,"POINT (48.6495986 -17.7548381 997.1)","1688458457174.jpg","-17.7548137 48.6495741 997.1 5.0",-17.7548137,48.6495741,997.1,5,"POINT (48.6495741 -17.7548137 997.1)","1688458544232.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1075,253538455,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:2a472c71-06b4-4ec7-8d38-9fc7b5505aa1","axhiGJQ8JzwkTYcgDTroJu","2a472c71-06b4-4ec7-8d38-9fc7b5505aa1","submitted_via_web",2023-07-17 17:51:49,NA,"ihillman",NA,NA,NA,NA,"2",-17.7547393,48.6496512,997.1,4.85,"-17.7547393 48.6496512 997.1 4.85","A partir de l'angle SW, parcourez 3,3m vers l'angle NE, puis 1,6 m perpendiculairement vers le côté opposé","1688458833441.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,"Yes",NA,NA,NA,"POINT (48.6496512 -17.7547393 997.1)",NA
"1076",NA,NA,NA,2023-07-03,"Madagascar","Taotsara","S0108","Y0",NA,"Restoration","12:42:00.000+03:00","13:00:00.000+03:00","S0108MP69","Restoration","Yes",NA,"Permanent","Agroforesterie.","2","Yes","10*10","Wgs84","-17.748766 48.6095001 994.306 3.9",-17.748766,48.6095001,994.306,3.9,"POINT (48.6095001 -17.748766 994.306)","1688378074932.jpg","-17.7487792 48.6094372 998.328 3.9",-17.7487792,48.6094372,998.328,3.9,"POINT (48.6094372 -17.7487792 998.328)","1688378117733.jpg","-17.7487741 48.6093704 1005.737 3.9",-17.7487741,48.6093704,1005.737,3.9,"POINT (48.6093704 -17.7487741 1005.737)","1688378188034.jpg","-17.7485246 48.6096347 997.355 3.9",-17.7485246,48.6096347,997.355,3.9,"POINT (48.6096347 -17.7485246 997.355)","1688377916677.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1076,253538496,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:9acdd6aa-c2a6-4407-80e8-3e7c54df25dd","axhiGJQ8JzwkTYcgDTroJu","9acdd6aa-c2a6-4407-80e8-3e7c54df25dd","submitted_via_web",2023-07-17 17:52:03,NA,"ihillman",NA,NA,NA,NA,"2",-17.7487335,48.6094695,993.02,3.9,"-17.7487335 48.6094695 993.02 3.9","10m du côté Sud est
7m perpendiculairement vers le côté opposé",NA,"Y a pas d'arbre ayant un DHP de 1 à 9, 9",NA,NA,NA,NA,NA,NA,NA,NA,NA,".y a pas d'arbre ayant un DHP>10",NA,NA,"Yes",NA,NA,NA,"Yes",NA,NA,NA,"POINT (48.6094695 -17.7487335 993.02)",NA
"1077",NA,NA,NA,2023-07-04,"Madagascar","Taotsara","S0093","Y0",NA,"Restoration","12:51:00.000+03:00","13:51:00.000+03:00","S0093mp3","Restoration","Yes",NA,"Permanent","Agroforesterie","2","Yes","7*7","WGS84","-17.7551424 48.6500486 993.9 4.76",-17.7551424,48.6500486,993.9,4.76,"POINT (48.6500486 -17.7551424 993.9)","1688459437723.jpg","-17.7554183 48.6500433 993.7 4.1",-17.7554183,48.6500433,993.7,4.1,"POINT (48.6500433 -17.7554183 993.7)","1688459583009.jpg","-17.7554369 48.6498219 993.7 4.75",-17.7554369,48.6498219,993.7,4.75,"POINT (48.6498219 -17.7554369 993.7)","1688459763708.jpg","-17.7551935 48.6497532 993.7 4.916",-17.7551935,48.6497532,993.7,4.916,"POINT (48.6497532 -17.7551935 993.7)","1688459909453.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1077,253538951,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:b3490228-634e-4bd3-a451-652a5aa34153","axhiGJQ8JzwkTYcgDTroJu","b3490228-634e-4bd3-a451-652a5aa34153","submitted_via_web",2023-07-17 17:54:40,NA,"ihillman",NA,NA,NA,NA,"2",-17.7553471,48.6497973,1007.7,4.98,"-17.7553471 48.6497973 1007.7 4.98","A partir de l'angle SW, parcourez 10m vers l'angle NE, puis 7m perpendiculaire avec le côté opposé","1688460408914.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,"Yes",NA,NA,NA,"POINT (48.6497973 -17.7553471 1007.7)",NA
"1078",NA,NA,NA,2023-07-03,"Madagascar","Taotsara","S0108","Y0",NA,"Restoration","13:23:00.000+03:00","14:23:00.000+03:00","S0108MP70","Restoration","Yes",NA,"Permanent","Agroforesterie","2","Yes","10*10","Wgs84","-17.7513573 48.6076139 995.019 3.9",-17.7513573,48.6076139,995.019,3.9,"POINT (48.6076139 -17.7513573 995.019)","1688380267759.jpg","-17.7513583 48.6077151 995.588 4.541",-17.7513583,48.6077151,995.588,4.541,"POINT (48.6077151 -17.7513583 995.588)","1688380433590.jpg","-17.7513305 48.6076751 996.225 3.9",-17.7513305,48.6076751,996.225,3.9,"POINT (48.6076751 -17.7513305 996.225)","1688380489588.jpg","-17.7513262 48.6076578 997.452 3.9",-17.7513262,48.6076578,997.452,3.9,"POINT (48.6076578 -17.7513262 997.452)","1688380615442.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1078,253539045,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:99649e98-c627-4e81-a99b-613f7f35bec7","axhiGJQ8JzwkTYcgDTroJu","99649e98-c627-4e81-a99b-613f7f35bec7","submitted_via_web",2023-07-17 17:55:13,NA,"ihillman",NA,NA,NA,NA,"0",-17.7513209,48.6076635,998.143,3.9,"-17.7513209 48.6076635 998.143 3.9","10m du côté nord est
7m perpendiculairement vers le côté opposé",NA,"Y a pas d'arbre ayant un DHP de 1 à 9, 9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y a pas d'arbre ayant un DHP >10",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"POINT (48.6076635 -17.7513209 998.143)",NA
"1079",NA,NA,NA,2023-07-04,"Madagascar","Taotsara","S0093","Y0",NA,"Restoration","14:02:00.000+03:00","15:03:00.000+03:00","S0093mp4","Restoration","Yes",NA,"Permanent","Tree planting","2","Yes","2*2","WGS84","-17.7560595 48.6498181 961.7 4.64",-17.7560595,48.6498181,961.7,4.64,"POINT (48.6498181 -17.7560595 961.7)","1688461948953.jpg","-17.7560984 48.6496656 960.9 4.82",-17.7560984,48.6496656,960.9,4.82,"POINT (48.6496656 -17.7560984 960.9)","1688462045273.jpg","-17.7559612 48.6496644 994.7 4.74",-17.7559612,48.6496644,994.7,4.74,"POINT (48.6496644 -17.7559612 994.7)","1688462503241.jpg","-17.7557997 48.6495987 994.1 5.0",-17.7557997,48.6495987,994.1,5,"POINT (48.6495987 -17.7557997 994.1)","1688462584580.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1079,253539230,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:8030a821-4cd8-4e57-b74c-c87d174b1cf1","axhiGJQ8JzwkTYcgDTroJu","8030a821-4cd8-4e57-b74c-c87d174b1cf1","submitted_via_web",2023-07-17 17:56:34,NA,"ihillman",NA,NA,NA,NA,"2",-17.7560195,48.6496024,988.1,4.2,"-17.7560195 48.6496024 988.1 4.2","A partir de l'angle SW, parcourez 10m vers l'angle NE, puis 7m perpendiculaire avec le côté opposé","1688462746145.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,"Yes",NA,NA,NA,"POINT (48.6496024 -17.7560195 988.1)",NA
"1080",NA,NA,NA,2023-07-04,"Madagascar","Taotsara","S0119","Y0",NA,"Restoration","09:48:00.000+03:00","10:30:00.000+03:00","S0119MP7","Restoration","Yes",NA,"Permanent","Tree planting","2","Yes","1*1","WGS84","-17.7775693 48.6518356 918.148 2.497",-17.7775693,48.6518356,918.148,2.497,"POINT (48.6518356 -17.7775693 918.148)","1688455526258.jpg","-17.7781595 48.6516184 959.284 3.9",-17.7781595,48.6516184,959.284,3.9,"POINT (48.6516184 -17.7781595 959.284)","1688456098071.jpg","-17.7780585 48.6516078 915.649 3.9",-17.7780585,48.6516078,915.649,3.9,"POINT (48.6516078 -17.7780585 915.649)","1688456194932.jpg","-17.7780483 48.6515953 916.455 3.9",-17.7780483,48.6515953,916.455,3.9,"POINT (48.6515953 -17.7780483 916.455)","1688456416196.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080,253539420,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:34616fde-b15b-40b3-aea7-caacebcfc9b0","axhiGJQ8JzwkTYcgDTroJu","34616fde-b15b-40b3-aea7-caacebcfc9b0","submitted_via_web",2023-07-17 17:57:32,NA,"ihillman",NA,NA,NA,NA,"2",-17.7780463,48.6514529,967.452,3.9,"-17.7780463 48.6514529 967.452 3.9","10 m du côté Sud ouest
7 m perpendiculairement vers le côté opposé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,"Yes",NA,NA,NA,"POINT (48.6514529 -17.7780463 967.452)",NA
"1081",NA,NA,NA,2023-07-04,"Madagascar","Taotsara","S0093","Y0",NA,"Restoration","15:07:00.000+03:00","16:08:00.000+03:00","S0093mp5","Restoration","Yes",NA,"Permanent","Agroforesterie","2","Yes","10*10","WGS84","-17.7562743 48.6485957 1021.7 4.75",-17.7562743,48.6485957,1021.7,4.75,"POINT (48.6485957 -17.7562743 1021.7)","1688465513681.jpg","-17.7566042 48.6485994 1021.3 4.62",-17.7566042,48.6485994,1021.3,4.62,"POINT (48.6485994 -17.7566042 1021.3)","1688465602179.jpg","-17.7566087 48.6483758 1017.4 2.02",-17.7566087,48.6483758,1017.4,2.02,"POINT (48.6483758 -17.7566087 1017.4)","1688465728348.jpg","-17.7562842 48.6483799 1013.8 2.04",-17.7562842,48.6483799,1013.8,2.04,"POINT (48.6483799 -17.7562842 1013.8)","1688465843821.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1081,253539499,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:592a0031-4901-4fa3-9c57-04f265421be8","axhiGJQ8JzwkTYcgDTroJu","592a0031-4901-4fa3-9c57-04f265421be8","submitted_via_web",2023-07-17 17:58:13,NA,"ihillman",NA,NA,NA,NA,"2",-17.7563612,48.6484062,1013.1,4.592,"-17.7563612 48.6484062 1013.1 4.592","A partir de l'angle SW, parcourez 10m vers l'angle NE, puis 7m perpendiculaire avec le côté opposé","1688466121950.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,"Yes",NA,NA,NA,"POINT (48.6484062 -17.7563612 1013.1)",NA
"1082",NA,NA,NA,2023-07-02,"Madagascar","Taotsara","S0108","Y0",NA,"Restoration","11:01:00.000+03:00","11:39:00.000+03:00","S0108MP22","Restoration","Yes",NA,"Permanent","Autochtone","2","Yes","2m*2m","WGS 84","-17.7500783 48.6142803 1057.4691162109375 4.873",-17.7500783,48.6142803,1057.46911621094,4.873,"POINT (48.6142803 -17.7500783 1057.4691162109375)","1688285167351.jpg","-17.7501133 48.6144992 1068.2427978515625 3.9",-17.7501133,48.6144992,1068.24279785156,3.9,"POINT (48.6144992 -17.7501133 1068.2427978515625)","1688285235730.jpg","-17.7501493 48.6144971 1066.9373779296875 4.347",-17.7501493,48.6144971,1066.93737792969,4.347,"POINT (48.6144971 -17.7501493 1066.9373779296875)","1688285296900.jpg","-17.7503761 48.6143238 1050.7198486328125 4.645",-17.7503761,48.6143238,1050.71984863281,4.645,"POINT (48.6143238 -17.7503761 1050.7198486328125)","1688285427964.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1082,253539719,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:6fc639ec-96ce-46c5-9c76-cf261e07f2e1","axhiGJQ8JzwkTYcgDTroJu","6fc639ec-96ce-46c5-9c76-cf261e07f2e1","submitted_via_web",2023-07-17 17:59:28,NA,"ihillman",NA,NA,NA,NA,"2",-17.7503165,48.6143637,1065.20825195312,4.853,"-17.7503165 48.6143637 1065.208251953125 4.853","A partir de l'angle SO, parcourez 10m vers l'angle NE, puis 7m perpendiculairement vers le côté opposé","1688285732643.jpg","Aucun arbres ayant un DHP de 1 à 9,9cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aucun arbres avec DHP >= 10cm",NA,NA,"Yes",NA,NA,NA,"Yes",NA,NA,NA,"POINT (48.6143637 -17.7503165 1065.208251953125)",NA
